title,location,price,bedrooms,bathrooms,link
5 Bed Townhouse with Garage in Kiambu Road,Kiambu Road,"KSh 24,500,000",5,5,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kiambu-road-3561959
5 Bed Townhouse with Garage in Kileleshwa,Kileleshwa,"KSh 55,000,000",5,5,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kileleshwa-3561814
3 Bed Townhouse with Garage in Kiambu Road,Kiambu Road,"KSh 20,000,000",3,2,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-kiambu-road-3561953
5 Bed House with Garage in Runda,"Runda, Westlands","KSh 150,000,000",5,5,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-1-3382822
4 Bed Townhouse with Garage in Runda,"Runda, Westlands","KSh 29,000,000",4,4,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-runda-3560337
5 Bed House with Aircon at Runda,"runda, Runda, Westlands","KSh 90,000,000",5,5,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-33806
5 Bed Villa with Gym at Forest Edge,"Forest edge, Karen","KSh 150,000,000",5,5,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-karen-3561813
4 Bed House with Gym in Loresho,"Loresho, Westlands","KSh 107,500,000",4,5,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-loresho-3488672
5 Bed Townhouse with Garage in Lavington,Lavington,"KSh 74,000,000",5,5,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3539512
4 Bed House with Balcony at Miotoni Road,"miotoni road, Karen","KSh 80,000,000",4,4,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-3561818
5 Bed Villa with Gym in Runda,"Runda, Westlands",P.O.A,5,6,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-runda-3555944
4 Bed House with En Suite at Karen Mukoma Area,"Karen mukoma area, Karen Hardy","KSh 50,000,000",4,4,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-hardy-3562154
5 Bed House with En Suite at Karen,Karen,"KSh 120,000,000",5,5,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-karen-3560092
4 Bed Townhouse with Garage in Loresho,"Loresho, Westlands","KSh 35,000,000",4,4,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-loresho-3562090
3 Bed Townhouse with Garage in Kiambu Road,Kiambu Road,"KSh 26,000,000",3,2,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-kiambu-road-3561529
4 Bed Townhouse with Garage in Kiambu Road,Kiambu Road,"KSh 35,500,000",4,4,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-3561535
4 Bed Townhouse with Gym in Kiambu Road,Kiambu Road,"KSh 35,000,000",4,4,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-3561533
5 Bed House with Gym at Old Runda,"09, Old Runda, Runda, Westlands","KSh 200,000,000",5,6,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3561706
3 Bed House with Gym at Kilimani,"KILIMANI, Kilimani","KSh 11,600,000",3,3,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kilimani-3561904
4 Bed Townhouse with Garage at Miotoni Road,"MIOTONI ROAD, Karen","KSh 75,000,000",4,5,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-karen-3555250
4 Bed Townhouse with Gym in Loresho,"Loresho, Westlands","KSh 118,000,000",4,4,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-loresho-3556141
4 Bed Townhouse with Swimming Pool at Muthithi Gardens,"Muthithi Gardens, Kiambu Road","KSh 28,000,000",4,4,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-3542640
3 Bed House with Gym at Kilimani,"kilimani, Kilimani","KSh 15,200,000",3,3,https://www.buyrentkenya.com/listings/furnished-3-bedroom-house-for-sale-kilimani-3561911
6 Bed House with Gym at Kitisuru Road,"0003, Kitisuru Road, Kitisuru, Westlands","KSh 400,000,000",6,6,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-kitisuru-3561808
10 Bed Villa with En Suite at Mukoma Road,"Karen,mukoma road, Karen Hardy","KSh 98,000,000",10,10,https://www.buyrentkenya.com/listings/10-bedroom-villa-for-sale-karen-hardy-3561641
7 Bed House with Swimming Pool at Runda,"RUNDA, Runda, Westlands","KSh 250,000,000",7,7,https://www.buyrentkenya.com/listings/furnished-7-bedroom-house-for-sale-runda-3559892
4 Bed Townhouse with Garage in Kiambu Road,Kiambu Road,"KSh 24,000,000",4,,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-3550548
5 Bed Townhouse with Garage in Lavington,Lavington,"KSh 65,000,000",5,5,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3535485
4 Bed House with Garage in Karen,Karen,"KSh 70,000,000",4,5,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-3559343
5 Bed Townhouse with Gym at Off Ruaka Rd,"2, Off Ruaka Rd, Runda, Westlands","KSh 200,000,000",5,6,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-runda-3552252
5 Bed House with Gym at Syokimau,"Syokimau, Mombasa Road","KSh 15,500,000",5,4,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-mombasa-road-3562129
3 Bed House with Gym at Kangundo Road,"Kangundo Road, Malaa, Kamulu Joska Malaa","KSh 5,750,000",3,4,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-malaa-3549630
5 Bed Townhouse with Gym in Kitisuru,"Kitisuru, Westlands","KSh 180,000,000",5,6,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kitisuru-3546675
5 Bed Villa with Gym in Lower Kabete,"Lower Kabete, Westlands","KSh 160,000,000",5,5,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lower-kabete-3539552
4 Bed House in Kitisuru,"Kitisuru, Westlands",P.O.A,4,3,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitisuru-3400842
5 Bed Townhouse with Gym in Lavington,Lavington,"KSh 85,000,000",5,6,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3472685
6 Bed Villa with Gym in Runda,"Runda, Westlands","KSh 155,000,000",6,7,https://www.buyrentkenya.com/listings/6-bedroom-villa-for-sale-runda-3542503
5 Bed House with Swimming Pool at Kiriwa.,"Kiriwa rd, Kiriwa., Kitisuru, Westlands","KSh 60,000,000",5,6,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kitisuru-3474430
6 Bed House with Gym at Muthithi Road,"Muthithi road, Kiambu Road","KSh 65,000,000",6,7,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-kiambu-road-3554999
4 Bed House in Kiambu Road,Kiambu Road,"KSh 49,000,000",4,4,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiambu-road-3539813
2 Bed House with Garage at Ngoigwa Tola,"01, Ngoigwa Tola, Thika Road","KSh 3,350,000",2,2,https://www.buyrentkenya.com/listings/2-bedroom-house-for-sale-thika-road-3560678
4 Bed Townhouse at Muhoho Road,"Muhoho Road, South C","KSh 19,000,000",4,2,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-south-c-3457422
5 Bed House with Gym at Old Runda,"Runda, Old Runda, Westlands","KSh 220,000,000",5,5,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3562087
5 Bed House with Gym at Kitisuru,"Kitisuru, Westlands","KSh 160,000,000",5,5,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kitisuru-3562082
6 Bed House with Gym at Old Runda,"Runda, Old Runda, Westlands","KSh 100,000,000",6,6,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-runda-3562073
5 Bed House with Garage in Spring Valley,"Spring Valley, Westlands","KSh 90,000,000",5,5,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-spring-valley-3562036
5 Bed House with Garage in Ngong Road,Ngong Road,"KSh 13,000,000",5,6,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ngong-road-3562039
4 Bed House with Garage in Kiambu Road,Kiambu Road,"KSh 37,000,000",4,5,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiambu-road-3562023
4 Bed House with Garage in Mombasa Road,Mombasa Road,"KSh 13,000,000",4,4,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-mombasa-road-3562013
7 Bed House with Garage in Karen,Karen,"KSh 40,000,000",7,7,https://www.buyrentkenya.com/listings/7-bedroom-house-for-sale-karen-3553006
5 Bed House with Balcony in Donholm,Donholm,"KSh 20,000,000",5,,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-donholm-3552992
4 Bed House with En Suite at Waiyaki Way,"Waiyaki Way, Westlands","KSh 10,600,000",4,3,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-waiyaki-way-3412693
5 Bed House with Balcony in Karen,Karen,"KSh 105,000,000",5,6,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-karen-3413936
4 Bed House with Garage in Lavington,Lavington,"KSh 130,000,000",4,3,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-lavington-3552149
4 Bed House at Nairobi,"Ibis Drive, Nyari Estate, Nairobi, Nyari, Westlands","KSh 110,000,000",4,4,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-nyari-3548806
4 Bed Townhouse with Swimming Pool in Kiambu Road,Kiambu Road,"KSh 30,000,000",4,4,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-3548721
3 Bed Townhouse with Garage at Likoni Road,"Likoni Road, South B","KSh 19,000,000",3,4,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-south-b-3547816
5 Bed House with Garage at Brookside Drive,"Brookside Drive, Brookside, Westlands","KSh 78,500,000",5,4,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-brookside-3546318
4 Bed Townhouse with Garage in Kitisuru,"Kitisuru, Westlands","KSh 58,000,000",4,5,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kitisuru-3541551
4 Bed House with Garage at Nairobi,"Owashika road, Lavington, Nairobi","KSh 165,000,000",4,2,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-lavington-3541466
4 Bed House with Garage at Nairobi,"Woodvale Drive, Runda, Nairobi, Westlands","KSh 110,000,000",4,5,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3539472
3 Bed House with Garage at Nairobi,"Riverside Drive, Westlands, Nairobi, Riverside","KSh 27,000,000",3,4,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-riverside-3539062
3 Bed Townhouse with Garage at Lantana Road,"Lantana Road, Westlands Area, Westlands","KSh 50,000,000",3,3,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-westlands-area-3537738
5 Bed House with Garage at Mimosa Drive,"90, Mimosa Drive, Runda, Westlands","KSh 90,000,000",5,5,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3535440
4 Bed House with Garage at Iregi Road,"101, Iregi Road, Parklands, Westlands","KSh 19,000,000",4,3,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-parklands-3535429
5 Bed House with Swimming Pool in Runda,"Runda, Westlands","KSh 215,000,000",5,6,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3534832
6 Bed Villa with Garage at Shanzu Road,"Shanzu Road, Lower Kabete, Westlands","KSh 57,500,000",6,5,https://www.buyrentkenya.com/listings/6-bedroom-villa-for-sale-lower-kabete-3534128
5 Bed House with Garage in Muthaiga,Muthaiga,"KSh 210,000,000",5,4,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-muthaiga-3531772
4 Bed Townhouse with Garage at Kerarapon Drive,"Kerarapon drive, kerarapon drive, Karen","KSh 30,000,000",4,3,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-karen-3529181
5 Bed Townhouse with Garage at East Church Road,"East Church Road, Westlands Area, Westlands","KSh 45,000,000",5,3,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-westlands-area-3515025
5 Bed House with Gym at Nairobi,"Runda, Nairobi, Westlands","KSh 95,000,000",5,5,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3514152
6 Bed House at Nairobi,"Manyani East road, Lavington, Nairobi","KSh 180,000,000",6,6,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-lavington-3510390
5 Bed House with Garage in Muthaiga,Muthaiga,"KSh 300,000,000",5,5,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-muthaiga-3496267
4 Bed Townhouse at Nairobi,"City Park Link Road, City Park Estate, Parklands, Nairobi, Westlands","KSh 27,000,000",4,4,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-parklands-3492287
4 Bed Townhouse with Gym at Lavington Green,"lavington green, Lavington","KSh 60,000,000",4,5,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-6-3484937
5 Bed Townhouse with Aircon at Lavington Green,"lavington green, Lavington","KSh 73,000,000",5,2,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-6-3484934
5 Bed Townhouse with Aircon at Lavington,"lavington, Lavington","KSh 49,000,000",5,6,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-6-3484933
4 Bed Townhouse with Garage at Kerarapon Drive,"kerarapon drive, Karen","KSh 25,000,000",4,4,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-karen-3475028
4 Bed Townhouse with Garage at Kerarapon Drive,"Kerarapon drive, Karen","KSh 32,500,000",4,5,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-karen-3475027
5 Bed House at Nairobi,"Lower Kabete, Westlands, Nairobi","KSh 210,000,000",5,5,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-lower-kabete-3474957
4 Bed House with Balcony at Nairobi,"Pan African Insurance Lane, Runda, Nairobi, Westlands","KSh 80,000,000",4,4,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3474466
4 Bed House with Garage in Runda,"Runda, Westlands","KSh 70,000,000",4,4,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3473889
5 Bed Townhouse with Aircon at Lavington Green,"Lavinton Green, Lavington Green, Lavington","KSh 50,000,000",5,5,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3472509
5 Bed House with Swimming Pool at Nairobi,"Ibis Drive, Nyari Eatate, Nairobi, Nyari, Westlands","KSh 135,000,000",5,5,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-nyari-3472291
4 Bed Townhouse with Aircon at Hardy Area,"Hardy area, Karen","KSh 135,000,000",4,6,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-karen-3468673
4 Bed House in Ridgeways,Ridgeways,"KSh 55,000,000",4,4,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ridgeways-3465515
4 Bed House at Nairobi,"Oloitokitok road, Kileleshwa, Nairobi","KSh 37,000,000",4,3,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kileleshwa-3461734
5 Bed Townhouse with Garage in Lavington,Lavington,"KSh 48,000,000",5,4,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3460488
4 Bed Townhouse with Balcony at Gitanga Rd,"Gitanga Rd, Lavington","KSh 60,000,000",4,3,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3449064
3 Bed House at Off Joseph Kangethe,"Off Joseph Kangethe, Jamhuri","KSh 16,750,000",3,2,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-jamhuri-7-3438489
3 Bed House at Nairobi,"Mtama Lane, Parklands, Nairobi, Westlands","KSh 29,800,000",3,3,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-parklands-3436444
5 Bed House at Clayworks,"Clayworks, Kasarani","KSh 19,000,000",5,4,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kasarani-1-3434147
4 Bed House with Balcony at Nairobi,"Kitusuru Road, Nairobi, Kitisuru, Westlands","KSh 125,000,000",4,4,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitisuru-3433714
5 Bed House with Balcony at Nairobi,"Riverside Drive, Westlands, Nairobi, Riverside","KSh 60,000,000",5,6,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-riverside-3425722
4 Bed Townhouse with En Suite in Loresho,"Loresho, Westlands","KSh 28,000,000",4,3,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-loresho-16-3423974
4 Bed House with Balcony at Nairobi,"Kigwa Ridge, Nairobi, Ridgeways","KSh 125,000,000",4,4,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ridgeways-3421525
4 Bed House with En Suite at Ruiru,"Ruiru, Thika Road","KSh 13,000,000",4,3,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-thika-road-3416212
5 Bed House in Riverside,"Riverside, Westlands","KSh 70,000,000",5,4,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-riverside-1-3415921
8 Bed House with Balcony in Karen,Karen,"KSh 160,000,000",8,9,https://www.buyrentkenya.com/listings/8-bedroom-house-for-sale-karen-3415642
7 Bed House in Runda,"Runda, Westlands","KSh 120,000,000",7,8,https://www.buyrentkenya.com/listings/7-bedroom-house-for-sale-runda-17-3411759
6 Bed House with En Suite at Riverside Gardens Road,"Riverside Gardens Road, Riverside, Westlands","KSh 70,000,000",6,5,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-riverside-3404871
6 Bed Townhouse with Garage in Lavington,Lavington,"KSh 88,000,000",6,6,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-lavington-2-3387767
4 Bed Townhouse in Ngong Road,"kibiko, Ngong Road","KSh 28,000,000",4,4,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-ngong-road-1-3386725
4 Bed Townhouse in Kileleshwa,Kileleshwa,"KSh 350,000,000",4,3,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kileleshwa-2-3379140
4 Bed Townhouse with En Suite in Runda,"Runda, Westlands","KSh 90,000,000",4,4,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-runda-2-3379109
4 Bed Townhouse with Balcony in Waiyaki Way,"Waiyaki Way, Westlands","KSh 19,800,000",4,3,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-waiyaki-way-1-44226
4 Bed House with Aircon at Kamura Road,"8588, Kamura Road, Utawala","KSh 11,000,000",4,3,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-utawala-36090
3 Bed House with Aircon at Ke,"Shaba Village Muthama Access Road, Nairobi, Machakos County, Ke, Mombasa Road","KSh 13,000,000",3,2,https://www.buyrentkenya.com/listings/furnished-3-bedroom-house-for-sale-mombasa-road-34013
4 Bed Townhouse with Gym in Karura,"Karura, Westlands","KSh 28,950,000",4,5,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-karura-3562026
4 Bed Townhouse with Gym in Mombasa Road,Mombasa Road,"KSh 18,000,000",4,5,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-mombasa-road-3562016
5 Bed Townhouse with Garage in South C,South C,"KSh 34,500,000",5,4,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-south-c-3558981
4 Bed Townhouse with Swimming Pool at Kwa Ruto,"Kwa Ruto, Ruai","KSh 9,800,000",4,5,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-ruai-3559310
4 Bed Townhouse with Balcony in Kitisuru,"Kitisuru, Westlands","KSh 25,500,000",4,4,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kitisuru-3556246
5 Bed House with Gym in Karen,Karen,"KSh 95,000,000",5,7,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-karen-3553402
